temperature_2m,relative_humidity_2m,wind_speed_10m,crop_days,crop_type,soil_moisture,soil_type,water_irrigation_amount_log
20.7946506490146,41.020408694714206,19.22397606637788,22,Corn,8.563440656926833,clay,1.1594947645495635
25.59763084053428,40.48861367327465,30.664012116946328,51,Cotton,10.692694487392638,clay,2.552001972275071
25.745693196703527,30.90150967976056,27.338523847889896,116,Cotton,14.827359472532429,sandy,1.6888986263801908
22.27852942495097,42.71207963002168,0.2099123920259793,83,Potatoes,15.661174820318944,loamy,1.9943388522676997
26.03609229911728,36.0180092232675,12.472011099270762,65,Grapes,9.95416914113034,sandy,2.0162603975368962
9.9799122125922,18.924373870318625,32.5456917855246,27,Cotton,6.645345170648705,sandy,0.3655183889838098
19.767710347859552,66.00706690238468,23.01367780005372,41,Olives,9.446642856793988,sandy,1.6650405653586717
26.843337475433987,46.35858390943046,0.798175213516733,8,Cotton,5.0,loamy,1.8620578583303153
23.30918130848617,66.78429144893494,49.65356722347243,54,Grapes,13.676928440246064,clay,2.53603097520212
25.838346246395588,54.17968199460003,4.316663202617887,23,Corn,20.974997060956348,clay,1.1567205722735292
23.675072705466533,45.71052338450119,39.84317407049694,91,Olives,12.70325050980225,clay,2.0606438262228
9.950883886650963,68.28489777995247,37.74301511498344,3,Potatoes,13.05447688158311,loamy,0.5849218146632914
12.44126970726775,79.83140960549142,41.66562438286722,146,Olives,20.99969783575638,loamy,1.138419971438589
44.72171011233184,12.745110242907788,18.234498287902724,93,Corn,19.4554066243072,clay,2.3280811734728952
11.018520466264713,48.70588817974739,5.776012701593753,137,Corn,8.115067563886798,clay,0.5127793045592473
22.50890690135078,79.98370347591259,23.810508891802307,114,Potatoes,21.03284864395734,clay,2.06890241446224
39.65478701056304,20.31210009307582,0.5825956889476958,68,Grapes,20.252544092646037,clay,2.168269872968385
34.84311041716268,23.19815031823658,11.954551949169412,7,Corn,14.400547876152444,clay,1.2523510558361646
44.41178281784842,19.111612506525063,35.92639335238249,140,Cotton,13.84028540932016,loamy,2.124257879620739
19.6881630736464,78.19386985124946,45.525609289118094,23,Grapes,15.38923206295043,sandy,1.5535004117130609
27.558670847862167,76.73207753139397,34.34370477881703,11,Corn,11.775853744330988,loamy,2.0983729623375114
39.15136949347121,49.98194295170877,42.02180568979168,81,Corn,13.801982370507195,sandy,3.520856159766139
34.171921607254525,60.71759649128136,31.41153778004238,6,Cotton,12.065859011226078,sandy,2.5276237893896116
22.108944968924604,86.15346179472435,23.34379718075177,41,Tomatoes,15.789697688348012,sandy,2.459549761756379
18.59055257547302,65.71761205658262,48.833271609370414,34,Cotton,10.263502471326118,sandy,2.0681405850562204
41.98929452221429,74.0801741001648,19.451670276470207,31,Grapes,12.377196721637963,loamy,3.033734778544256
24.43202361771888,12.762305901769857,29.04589931397219,96,Cotton,15.301978388166535,loamy,1.5661733725579392
33.29487362765293,37.64078500751784,11.590119714941927,75,Potatoes,12.032798469591174,clay,2.7410342881743928
21.052787430661045,23.389023398652785,13.80716559173718,103,Tomatoes,13.063603836420013,loamy,1.2761707940689935
43.812747076898845,84.17362140750487,44.85029189564205,126,Olives,11.525838248147478,sandy,3.4572047575240363
35.05940784946648,47.79194315865589,8.095057542998124,71,Tomatoes,6.790145459304929,loamy,3.0435467188149867
38.34688568430599,55.21327804713344,28.19361047057696,75,Corn,7.243932743506328,loamy,3.464929208484106
14.615050139148089,24.36283264410532,31.1677318836624,31,Wheat,14.933842778054949,clay,0.6366063372029217
44.70825242417326,20.06247779375485,8.54536742629639,93,Tomatoes,16.0725463065102,loamy,2.6828334602301815
15.879082387808886,89.53064597647162,24.031023945953645,8,Olives,15.379347968326194,loamy,1.406111913196672
15.647258848160902,85.84957883854729,35.305564159846256,85,Olives,13.913201380715194,clay,1.938956578423868
19.57788484312635,58.285917262094806,21.33428020181948,78,Grapes,7.737872827281384,loamy,1.8743898780388262
30.1105353079511,10.55495401557306,39.36276437703984,1,Cotton,10.162039912845518,clay,0.7835010366836528
18.06537548905236,32.39388421448402,23.76357400792007,14,Tomatoes,15.653090049251604,clay,1.0651798626333973
33.137845201119,49.08164178905284,30.60349993065952,124,Tomatoes,17.891616377818167,clay,2.7767173431300116
11.990080463499702,76.8510885837607,41.00695529691503,14,Corn,7.267018961083409,loamy,0.7361449693645319
24.712066237345823,70.79029842395747,13.04651580056468,114,Tomatoes,18.038474761232475,sandy,2.2861881537361834
26.222858255382647,67.94514797736193,18.573013169348467,137,Potatoes,10.219250533379064,clay,2.344305563634199
29.46629159198668,67.58921794181373,36.45558387583157,17,Corn,14.96220365274457,loamy,2.040020195078761
41.35925770026748,44.15180332133022,43.286559344140336,94,Potatoes,9.1553009447688,clay,3.5779396205110765
36.71728714154376,78.47732596301161,20.26460834569467,33,Corn,15.992055991259882,sandy,3.016306509479287
16.396163773585855,34.078652894487725,18.906407526733425,27,Wheat,15.252882923799632,clay,0.9370997944891888
42.00362270281774,42.312779896459965,43.83083055193264,23,Olives,17.185331960625618,sandy,2.3764462355779754
14.227932451687568,65.08415584520964,16.07224767393213,47,Wheat,12.367668997801545,loamy,1.042669548076012
41.95635772264631,49.44980371785184,23.81609790086952,129,Tomatoes,15.666251168826,sandy,3.1039259389026963
28.89050912448603,14.15336280964846,26.956496447541824,59,Corn,20.06202098864201,loamy,1.7593845188870842
28.98029372281686,16.651075446481947,0.2682995608659921,71,Tomatoes,20.355011530589668,clay,1.7742230852457213
11.559821654589726,46.00771184072514,6.329745277478266,8,Grapes,17.27855455303294,loamy,0.366789836285119
38.21627452427079,37.0273996625107,46.93984433332277,104,Wheat,14.506245777648896,sandy,2.1477450249416514
32.924322157535215,62.27825747474776,3.30563293115933,125,Corn,14.097657828063973,clay,2.1603190727976074
26.86233488327096,63.15888302359416,27.48993337028576,113,Corn,14.20471281390565,loamy,2.1504486252789774
41.87750503897392,10.042282714684625,21.895902991116174,25,Grapes,7.650723611099741,sandy,1.2522923273355215
30.50594800086868,71.42810806445935,32.229657855797136,103,Grapes,5.0,loamy,2.65727145182809
25.40102264040908,17.20258361540096,39.78420724446072,77,Olives,8.373344359089756,clay,1.2835853820937486
33.31862833573521,30.0321607800372,15.171147188308776,147,Corn,13.507834475726323,clay,1.7202635031762394
41.78014824813299,84.24839853043292,30.768075373929232,20,Olives,18.80227916386643,sandy,2.907376615085137
36.9575819678694,58.61126260923059,15.85457449767448,142,Potatoes,18.7466434086319,sandy,2.921837534857727
36.479066889136746,35.631305513202776,30.993063357883667,90,Wheat,7.707368632678684,sandy,3.0293921721632477
24.74075659824316,54.535901865964,14.899709259492628,129,Cotton,19.9551565309706,loamy,1.9976457270537267
30.943875654129723,21.85404372161269,43.47280609427649,149,Grapes,6.255897086549711,sandy,1.5798921243719246
23.1378585235554,63.11435906297304,9.189708445305794,133,Wheat,9.124013596488854,clay,1.3213617496335732
31.26399965596036,49.12784290219883,10.562421456703325,27,Corn,6.43672523103656,sandy,2.146490076043691
21.16205191937928,40.9166484247378,30.06234788479125,48,Potatoes,16.97171082754678,clay,1.952226708338315
17.51336302514106,11.18130972763967,33.02816259928318,1,Corn,12.613620416882114,loamy,0.34813132121989426
28.677085237498087,15.57582599353946,6.830010721787394,148,Grapes,9.943756391303562,clay,1.148912445818134
27.88854015714888,29.60733743514393,32.712471422377234,1,Cotton,20.164778911296075,clay,1.5109198353099442
39.38657226068364,35.45581821641249,22.47286576842525,9,Potatoes,18.02205263115433,sandy,2.2632449764432696
38.6155039968382,43.90648719858105,39.43892123767479,140,Grapes,20.74885108808846,loamy,2.5907899118450075
20.058636194446443,62.83215990479293,49.68734216012351,65,Corn,5.655663500434892,clay,2.5871680416701124
15.748978183992342,55.33594288477492,41.69820731693135,7,Grapes,14.566516831426094,sandy,0.9478754632831635
10.385668406045152,16.16402786373189,10.684167806981904,138,Wheat,15.591893013830155,sandy,0.05436699048474291
42.906360394358416,27.684224676984456,10.070796209583332,120,Corn,9.914787368155258,sandy,1.877672577139732
12.838443311051586,28.397267472006654,40.30870802207527,19,Corn,16.65820711877043,loamy,0.5082392951875806
11.2865176564971,56.52139444036156,2.075291993795941,21,Tomatoes,20.54707079524853,sandy,0.5339799823533028
35.76576233379282,14.175191710000767,28.17377075740495,121,Corn,18.98131045020499,clay,1.5678545544961722
40.42368609826979,80.0435874841546,47.43563413778679,26,Cotton,13.793862483450711,clay,3.4499637027708645
44.93268572568445,82.45493620533156,19.63752172864952,23,Grapes,6.288717917776827,loamy,2.9660840481933084
38.03706759737254,23.015483474348464,10.703745488120015,44,Grapes,16.418149794705826,clay,1.6818364625252917
24.071834430043868,13.259798209753724,1.016322494552796,30,Tomatoes,6.7201830015609865,loamy,1.0624308107402543
7.410294347350619,74.06959772054408,6.108154041715524,2,Potatoes,17.50733026106938,loamy,0.029377844949275797
42.66219103067551,59.78959350191241,48.96382737513409,128,Grapes,18.544794530107296,sandy,3.238009300838426
11.150217775019456,62.40040610953084,14.707486574853318,145,Potatoes,9.499894448094814,sandy,0.8667273301693306
19.50672434921346,13.17777715927531,11.242267867945827,47,Grapes,17.368309829966694,loamy,0.4078421909706772
28.45593660627988,65.71398830996675,14.404315708153554,19,Cotton,17.05541638346977,sandy,2.1399979792422186
41.28368695083364,44.82398334693987,26.669390248370178,111,Potatoes,16.766565909096784,clay,2.9037184856052023
13.097771206482513,54.03183718359224,40.58592779483937,16,Cotton,19.06673072321571,loamy,0.6856258116475368
37.14473952102535,57.4961392452384,11.676192849844796,111,Wheat,16.66478852438851,sandy,2.2517533207313942
38.32939902861644,61.86891735984503,6.318660633166068,31,Cotton,17.46069349002293,sandy,3.1628608416142083
34.877180443790266,29.24222398194278,3.1915397253683864,111,Grapes,8.310100269373898,sandy,1.7617760471191692
8.87032477256604,31.680397983734537,18.7045871977374,65,Tomatoes,7.053649838896584,loamy,0.3738026783608752
9.65652040701428,18.25683467602252,45.02974062027546,139,Grapes,13.820274453163384,clay,0.037355232510664
39.895502448519686,86.79017887151227,26.886712955426407,140,Cotton,7.016893808739347,loamy,3.187168703784423
30.327772573634043,45.22834191684778,27.950022442314093,100,Olives,10.84256363009899,clay,2.1026096882243843
21.89734375595076,85.79995844009345,28.5581583330724,100,Potatoes,20.12634787402999,loamy,2.420015016011043
28.859256447865857,34.29983341420795,9.205285305894629,113,Potatoes,13.08109233364123,clay,1.803483624260266
25.00978416734588,77.17195136121322,21.76085045873965,96,Tomatoes,8.89471551469155,clay,2.9345889560713116
33.67794327434043,34.85785080293703,48.92894152366785,82,Tomatoes,9.476286382590605,clay,2.955656492995455
8.637366840758682,14.16030367936756,33.810091281447484,123,Corn,12.53252765895102,clay,0.08827121556295169
33.0170673457622,85.98213607088948,43.89110354912931,57,Cotton,9.651909505614242,loamy,3.7922405184494767
17.081243799285232,26.95553954498182,27.731443333723,140,Corn,19.425854043091352,loamy,0.7298756168476265
22.99419341699173,13.408688654290843,10.497275018641222,35,Cotton,14.519078143464489,loamy,0.9183572958352837
39.9551888369495,15.68865852637435,24.65286517039767,37,Wheat,11.714462312309626,clay,1.919618217717298
22.92611475997761,79.58431636654076,8.607271714078092,127,Corn,5.55094947903481,clay,1.855989104932706
30.45191150184172,74.48231213329335,32.32467426381059,108,Cotton,14.016074168210132,clay,2.9470005467960267
27.52287123637653,66.00354970570899,31.941619536509613,78,Wheat,9.78287458081713,sandy,3.0954598913431846
26.47528840610316,75.4067954708669,7.139638100594853,49,Corn,9.070906042275958,clay,2.263316903227434
41.49772296627495,81.88865360395125,42.85893175932782,121,Cotton,19.169497138431005,sandy,3.426131005770484
32.09782215375084,24.6754904234766,31.97399804816888,45,Wheat,6.844819489561868,sandy,1.7038729386940672
9.371605492004278,50.01977649061482,29.50456093366593,4,Corn,7.083476056433947,clay,0.24736334469285745
15.419521823329193,62.7516181729503,36.357624638970215,47,Grapes,6.123230829827588,loamy,1.1621564751246536
19.56822227148685,32.88334791672385,29.29910070118078,59,Grapes,11.833419631411545,loamy,1.5959347661913816
38.28237124897457,83.33596656826315,26.71201311699444,63,Grapes,9.89814556920656,sandy,3.5238236815581456
31.53653291696638,40.30257564722537,46.07941022475856,39,Potatoes,15.362436591250695,loamy,2.5971392094867842
23.87683729045889,75.87018679302763,38.59929064103442,74,Grapes,18.586058774342927,sandy,2.7125559368387986
15.89428951673328,64.63148457333402,8.612877145134117,10,Cotton,14.826768067987691,sandy,1.1872537633434477
34.22416713759602,25.955212448839426,12.013768024919152,71,Potatoes,6.626578070855482,clay,2.5023222668616523
16.366988146362388,77.04211348932272,38.9655982928445,88,Tomatoes,9.953717877560038,sandy,2.274133064442282
29.883851691391985,15.192965657542006,27.62526783187566,127,Potatoes,9.300346904609128,clay,1.3766075379708427
39.1718084471346,70.55821839928669,42.23511046949917,131,Cotton,11.313727633949128,clay,3.1175338549807288
35.12528596472012,71.34866521763183,26.446804486969626,88,Tomatoes,8.084337935855828,sandy,3.624916444171725
34.46405283942484,69.08008109119932,36.74614230579377,146,Grapes,11.040438639260866,loamy,2.951376055450682
14.969833450782328,11.783101385059354,6.0566559828112485,98,Olives,9.710178027717625,sandy,0.3025345741340215
22.270973432050138,87.78659097028553,37.99371642729098,88,Olives,14.888348271788091,sandy,2.4239443887774064
37.87525934535957,72.21682855095494,27.957669378850635,8,Potatoes,11.539649525099724,loamy,2.8235282528442296
26.84629376565131,79.78806294362566,28.855511923286,15,Tomatoes,6.839123943158222,clay,2.1336875441767007
8.561632204011635,29.57992192020184,11.772544404623918,44,Olives,14.895241006306785,clay,0.12105024351625412
31.457265731930725,85.37990989957113,45.63181786329264,86,Olives,17.86067970705557,clay,3.1125457421110205
12.464692804196886,72.6703304246537,28.119890361932605,23,Potatoes,13.002185092366274,loamy,0.660873071395763
39.32614078896659,41.13169539893156,28.95954737099476,142,Tomatoes,9.807799639155531,clay,2.6523013620539326
37.18892723371474,46.27437605261672,43.744029515105545,53,Grapes,13.272735449176242,loamy,3.2372645597880156
31.249060484426163,80.09961675354874,42.35956929354592,84,Grapes,5.614785537773036,loamy,3.2963000748723292
32.816592458179,77.65741292390514,22.265054983975457,70,Cotton,12.831419606307268,sandy,3.5756507981005132
19.01622054841128,69.57970107073564,3.288539614007674,73,Cotton,18.552468840955527,sandy,2.021549811596279
26.090699105904115,50.78194238414456,25.86832740541056,19,Potatoes,5.0,clay,1.8811147816240734
35.86058671679706,62.81511593924294,4.002740032835578,127,Grapes,15.604366517874253,sandy,2.697696983184653
10.080757611162683,43.61924661406034,16.686891718237064,66,Grapes,13.114636329472054,sandy,0.08821013584610045
36.10999665769974,69.11991959821094,34.81140320716792,69,Tomatoes,18.68612036656213,clay,3.5763841099505127
36.81817568784759,45.82909629844739,27.323604635709337,69,Cotton,11.061593020427091,sandy,3.3299030854435547
22.00171059087328,13.24589412611224,16.58580620404908,81,Tomatoes,13.998865119242929,loamy,1.2521228199943961
17.514021004633143,76.66165193530004,2.8647010147436425,106,Cotton,8.405609252910613,sandy,1.6481771670461351
37.55975556733853,17.95126325239826,16.759355073241718,37,Olives,8.360554085924296,sandy,1.702850725920336
7.39346380804653,44.12367277290748,23.70264093391753,111,Grapes,19.11676552778379,sandy,0.2570263995470318
27.67097619881313,83.64503977381686,6.726187928177918,109,Wheat,12.94347743381201,sandy,2.0011267334633187
26.31982873169975,34.62392750545381,22.950250615257428,82,Potatoes,14.944568757682552,loamy,2.2778378130721864
21.96772279244061,21.99358410237646,41.95350869325773,54,Grapes,10.3652865317732,clay,1.3882440905792903
37.46978088731381,84.2767341144355,28.018814214231032,45,Grapes,10.77862154634451,loamy,3.1735487956815405
10.214680526895132,78.56117764164132,24.16520291031201,16,Potatoes,8.345708191808589,clay,0.81689624223193
40.655665927751016,74.4591961275346,47.62556025695863,117,Wheat,16.593021530913184,clay,2.7136391209938537
29.54298336664856,78.97843202810587,45.02358804185068,133,Corn,5.0,sandy,2.60259393275826
32.34586927869106,39.26269935503221,10.42886343816727,79,Cotton,20.151473698554813,clay,2.8216593777492625
31.888603183694222,26.97911197470733,7.020074502598112,118,Grapes,8.9704633078063,sandy,1.6333420359698159
41.28607294958572,76.04420990816027,26.26073164617549,49,Olives,14.648931292876505,clay,3.303344638683846
42.31549573534138,79.58997174067643,36.879056474096906,55,Cotton,12.735549761551749,clay,4.163655292733754
31.75058814762292,67.74270753809556,43.608605662334114,148,Potatoes,11.50088541702748,loamy,2.6767567161447894
25.399462734802366,43.629910860571705,19.65539435759485,111,Grapes,18.16258429629212,clay,1.5991715664580108
9.895878141657144,36.84662617827848,41.93562404015884,83,Olives,12.196274122344144,sandy,0.5636983184922575
21.21862323937553,70.76613450726742,32.020156912418365,139,Tomatoes,15.682523098605344,sandy,2.1001390971871463
28.91748396551115,28.817994426314428,33.49107987776664,4,Wheat,10.124935304993972,sandy,1.5289168785483123
38.27029201959841,80.61735916117028,37.548174307591,111,Cotton,19.895888783017668,sandy,3.3525566886540905
35.19162368566893,55.01491904266413,32.1239296527447,20,Corn,10.561374599521958,clay,2.181266418745391
18.88238538983493,15.21870889631634,11.967573274597765,121,Potatoes,16.706597165708157,loamy,0.6070167785722684
34.86184775342824,71.71402302592983,6.933816907755097,108,Corn,18.399726272148616,sandy,2.7772662035379234
37.82063959152538,11.52292173518493,5.165433484867249,30,Grapes,14.756369251020468,loamy,1.2964545933187368
31.18931063887688,36.243814132944536,42.24534809979158,22,Grapes,13.14833566660171,clay,1.6214115713500519
16.57177444834772,88.59107441129962,37.45038383872415,95,Tomatoes,15.558873906329428,loamy,2.638410510995844
7.385474588159373,36.670996781356095,48.923127266094326,74,Corn,8.618327956665814,clay,0.5747809428766303
39.38687979292005,19.89020204831205,45.39210436012661,102,Cotton,16.58147361795785,clay,2.2753766242234006
33.2520267807533,24.00607857084721,42.920666778429975,4,Potatoes,12.132255117466451,sandy,1.7453954079088816
15.132978874516038,56.266322706237766,37.26906955376861,56,Grapes,6.991784426234586,clay,1.7148948211521085
33.68405777464782,15.66436607428722,35.266880546006874,72,Wheat,10.827985941804654,sandy,2.2263254785134547
28.674680100283013,45.2252860088053,11.27633262063132,40,Cotton,6.434567389982618,clay,2.0396032566658997
6.171832522530552,15.969219445063008,5.408620912526313,57,Tomatoes,12.698117949517092,clay,0.001074852480561537
44.68133225508946,40.37903885802882,3.881574860690351,39,Cotton,14.846137766467738,loamy,2.8943906410048936
25.992043865999257,88.66040851039992,32.79686091882201,146,Cotton,8.919001204199084,sandy,2.628251929544314
41.03217203152269,12.67462961800156,31.53705702249797,16,Olives,15.816502479318032,sandy,1.3134019496173492
11.054137872412868,57.1837506286399,4.288113158377699,39,Wheat,12.907358904718931,sandy,0.6866158696392924
32.88470073889542,34.550514237859275,43.86775611771405,73,Grapes,13.67584942333454,loamy,2.5546947785193552
41.48818533555559,31.69307367130326,2.852184084580528,143,Corn,14.741133453840746,clay,1.9750035380745177
23.135493897508045,77.54642008122153,12.877364342930802,36,Olives,16.755641507275953,clay,2.239954020866296
36.4716348100804,79.64306578270427,12.149363701313533,116,Corn,10.223280955422544,loamy,2.8055246091647565
28.22676584887012,30.17188628044253,43.05371078579666,38,Wheat,5.0,sandy,2.04958292172906
41.82926830248028,23.50706278202623,28.472061075410288,107,Grapes,6.596101400334283,clay,2.2731079683112103
22.48753698520206,22.647435899422863,9.9665947622458,14,Corn,5.342269397716914,clay,0.6475426785524421
22.997854124356387,56.78773624795198,11.483817796588609,113,Grapes,13.080269216537513,sandy,1.7152651443381122
28.19786526010735,87.47781966051642,44.334653798868665,35,Potatoes,6.772924460728657,loamy,3.209570096475461
32.99771659773093,23.50631058729066,47.46979302997582,102,Olives,12.656765698347597,loamy,1.77692477134562
26.570911424830893,61.692088261425454,36.449562956638445,76,Tomatoes,12.181677445580076,loamy,2.955919946428172
34.34622643828356,59.04421543824847,17.61081261837132,122,Wheat,10.07712674551199,loamy,2.2054162394449275
31.50852339005136,14.394505633971033,40.2026654816187,99,Potatoes,15.344787677830451,sandy,2.0325537011674064
36.91795006812636,42.18368794215418,33.84818239231195,93,Corn,11.044687561831903,loamy,3.2217765675822694
25.17468799277881,53.70586375487028,44.78499319941373,74,Wheat,16.357908895654155,loamy,2.731429238591413
44.69904832410605,31.342020516946853,10.188387978428487,22,Grapes,12.037837720589431,loamy,1.9225914717317818
7.721221118540895,10.23453307172148,38.342894696492856,140,Cotton,14.728223616411489,loamy,0.11110839072759116
27.834253729191467,74.54580001954102,2.1212229908807223,143,Tomatoes,17.70966199658065,sandy,2.68252140230473
9.235419368792924,11.244179826927008,0.7961258256931558,109,Potatoes,5.477561423829678,loamy,0.09279866051076295
21.38286320789416,29.079462055166143,4.591400479247543,92,Grapes,9.30209759998967,loamy,1.419240737697102
27.11846963427807,84.44137086095053,4.37302530323454,48,Olives,8.88134179511345,clay,2.386394871200624
43.519753273067856,37.417352093313205,49.16270119094735,89,Wheat,10.69730739746213,clay,3.5820271324821955
20.831416451804245,49.2580633029978,31.54531660371756,136,Tomatoes,18.85577280818354,sandy,1.8764185891315717
38.5571138579874,64.76664995380894,6.3929619467681,121,Olives,21.64505708192914,clay,2.715934736298079
44.41625622111327,53.24835522064552,9.526035202882804,26,Tomatoes,10.04550183738699,sandy,3.2006647106677812
17.411201593088286,29.6495093594553,1.1267675194208404,148,Potatoes,16.30515718556217,sandy,0.9822609153134549
19.421309733807483,37.25146783084347,26.65805312934545,41,Cotton,14.138012143448291,sandy,1.4779201958578807
18.814629655438623,49.41185848837745,9.22997033744213,71,Grapes,13.79592043804892,loamy,1.4706841195673332
26.357272160119987,33.55430894883063,11.823019682484832,131,Wheat,11.15691832520328,loamy,1.2545460151997612
9.985298072709076,55.87773759613842,38.19958370333576,48,Cotton,13.23273798443785,clay,0.14523603591726691
26.48954629530993,34.64998410079446,30.682548918621222,145,Grapes,18.591788197429945,clay,1.8061646097345845
14.534023612718578,49.91987012094599,3.953420022692971,38,Potatoes,17.173193596473574,loamy,1.1375768102509998
25.21163494261272,85.28374806607177,7.386584038203936,46,Grapes,13.72639425982519,loamy,2.4025687458115734
15.047198921523158,38.47823084863453,38.613834565112526,70,Tomatoes,16.059833976917645,loamy,1.5113827649880007
43.93934532963505,50.64571008406386,45.51602192369088,28,Potatoes,6.826695141174655,loamy,3.2935302236763015
33.7043897953191,21.36929007363017,22.877127486526472,86,Cotton,10.369249714690527,sandy,2.4194714709209797
22.85704632275911,11.22306900323152,49.414665770269394,123,Wheat,7.853042966030236,sandy,0.5188480604922009
20.80440630831403,72.89629525023454,20.31472406873205,38,Tomatoes,12.98152817383824,loamy,2.0007528461759523
13.192481097087327,49.30841754212217,26.54604134451822,51,Corn,12.889605650719076,loamy,0.9957249282763225
27.58559360909624,10.160853342694365,7.558647697008547,140,Tomatoes,10.038889002180843,loamy,1.0378483923593966
13.422975165585186,74.2316072497322,22.21020427526976,123,Corn,14.456480381151223,loamy,0.8378617744659862
7.90492796399858,24.50227822922868,18.84169384438551,144,Potatoes,10.013926826099556,clay,0.13268941924709987
19.592635574726465,73.36795639386168,12.082383186030304,49,Cotton,8.694231794425349,clay,2.0197129972534267
37.95339626189747,79.90671489934604,15.275264526876686,90,Corn,13.429540486741992,clay,3.654919011519208
17.593690868721286,67.83697036517528,27.63411097528417,18,Olives,7.810821042115801,loamy,1.073105827185868
21.495868874581934,14.229786691661834,0.9247953715269764,124,Cotton,8.601374287142132,loamy,0.7039118465796081
35.67923473248946,38.91353172140128,49.150641532805786,121,Potatoes,8.304789670112797,loamy,2.4074524819616534
17.66203412724507,85.79274528365596,21.35934983634436,75,Wheat,15.98383375823268,sandy,2.535826558980068
21.40344930957867,22.10723097460976,36.31401341646278,27,Corn,12.168798709857295,sandy,0.9274457102612207
33.68719338036304,81.57243610414747,36.96428128035604,10,Wheat,21.467352056743383,loamy,2.5850023508690883
34.37879928369448,56.68310875869484,1.1682150916623224,143,Tomatoes,19.829256211160978,clay,2.7069633290856565
7.062439447105784,43.42960140133325,48.84287228167569,94,Tomatoes,7.665692925818334,clay,0.24493241744291283
12.64406403813219,64.92883885595589,12.885026398698718,64,Corn,9.197134135151028,sandy,1.7456425256358303
37.68826616202916,71.99022100569867,31.198796215190765,22,Wheat,16.941678424748353,sandy,2.636608489616565
15.23556669139949,15.431971262910452,37.86161989335877,12,Olives,11.483780135036003,clay,0.2902426175257049
22.46344278568133,30.693570568669884,13.14650963595435,147,Potatoes,17.96847933895025,loamy,1.1240490949609923
39.60204282095072,36.02844935002045,16.113042870836413,15,Cotton,16.89812609279479,loamy,2.375587771427068
12.717116540721726,70.21802399344503,25.12811931518858,54,Potatoes,7.921735903540208,clay,1.599402749877917
35.865007839192344,39.956342585034,28.957442122111544,11,Corn,17.033447921156657,loamy,2.004695327385275
16.407023097352763,16.684167648754062,46.45074701358002,75,Corn,16.485537896371355,loamy,0.9728818599091116
39.74243137476015,57.59836979046996,12.011519912610796,10,Tomatoes,16.297881796855066,loamy,2.5549162855277787
36.02577853797745,42.988463729985085,42.16271331519217,28,Grapes,10.2135193457054,clay,2.490238697191272
12.586205521670784,13.568918962217287,18.69122454740111,122,Tomatoes,7.8546041360543,clay,0.22701258255981394
14.06458025040796,57.21918000072841,9.41327556057024,148,Potatoes,11.807136475263729,clay,0.8580707877382078
29.838953449198403,13.22982060455887,30.101945819414578,36,Tomatoes,19.41778068452081,sandy,1.539157667547214
16.82541829355364,25.41106725638622,33.92445141412089,49,Wheat,15.620601106035444,loamy,0.6630286899617797
11.442580532169018,56.951420982587386,45.74199224213488,135,Tomatoes,5.204958622127314,clay,1.013033033839038
42.02340633162272,50.7039537938372,42.41155540452715,86,Cotton,7.619719503881553,loamy,3.7873117468437645
24.33168234835276,87.24060421557108,5.865800451285496,107,Olives,11.01742175018606,sandy,2.4110228401531595
27.910178538224567,57.28178073536099,42.11581949432339,135,Wheat,20.055546247029078,clay,2.038641904547586
8.94519738138381,70.40204726939722,27.653036700280147,33,Cotton,13.501075218753414,clay,0.8326984528763455
13.085904818223169,86.22671466102052,45.14040297278429,63,Grapes,5.69346613932712,sandy,1.3409979779727892
31.541537832009205,83.07680192215294,17.73839783325289,91,Grapes,16.946550195559645,clay,3.2326684487233295
35.448427440220065,53.44049607606883,9.05222317058958,10,Olives,13.631692076885995,loamy,2.06341584821411
44.04107706111428,79.04099522661653,12.352255074519158,6,Wheat,14.270530802423202,loamy,2.9698775812999356
12.015192199511224,40.97512348247778,18.522866570372088,86,Olives,15.634531394174951,loamy,0.3879567446587099
12.672223865328409,71.6151651095289,9.513526338449363,148,Corn,13.175450870185973,clay,0.690835384838798
36.94079361414133,11.96419079252097,41.31262228328762,37,Potatoes,15.046294162808124,clay,1.9200512766144824
39.33630561347962,77.31105748364419,31.615328560285462,114,Wheat,9.398428542302424,loamy,2.8465868370539273
39.0867864826912,34.21266639493088,36.81890534329022,146,Corn,13.518549148733896,clay,2.2327629207496904
29.277427434097063,13.759895350157487,3.2603481776913856,132,Potatoes,12.572971313083931,sandy,1.2955899922491585
40.26274442808901,55.21175822673071,11.068833916051378,64,Wheat,5.225833607508176,sandy,3.4274277740736334
41.24485924193736,65.65178559966903,42.94533710495379,20,Cotton,9.581914043056443,sandy,3.2439806353784904
40.34662058665728,42.320721390667366,24.090507696262915,82,Tomatoes,7.982048356211623,clay,3.3156996054287697
34.482698253981496,21.72701404590457,1.194642083873387,47,Cotton,5.0,sandy,1.9154119000508492
14.988020597243551,58.71541173087018,36.73038831685078,70,Cotton,18.02724783979942,loamy,1.8635359099978053
13.922004897183484,43.90995173232973,2.357717666705467,15,Potatoes,14.917061998858742,sandy,0.7437081388759685
41.98082468197409,43.07578033469874,20.397458216960345,127,Grapes,5.0,loamy,2.5121969994224185
34.27154666635769,28.9029248377863,3.6483997591610473,142,Corn,19.743703170277,loamy,1.5245839771983454
